59	-44.51890	-43.71766	-1.24428	 0.57993	-1.36636	-1.12287	 0.64582	-1.25940	-8.41296	-7.74048	-0.40515	 0.73768	-0.11606	-0.07991	 0.03321	 1.54380	-1.26260	-0.07806	 0.02117	-0.09869	
60	-40.59822	-39.87044	-1.09264	 0.62720	-1.20281	-0.98147	 0.68073	-1.10444	-6.68948	-6.02752	-0.36259	 0.71564	-0.20152	-0.09109	 0.03444	 1.36462	-1.03575	-0.12914	 0.01115	-0.09132	
61	-36.99403	-36.33362	-0.94209	 0.66600	-1.04023	-0.84119	 0.70683	-0.95003	-5.12617	-4.47162	-0.32339	 0.69260	-0.28209	-0.10083	 0.03600	 1.20573	-0.83340	-0.17811	 0.00076	-0.08267	
62	-33.71304	-33.11358	-0.79408	 0.69606	-0.88027	-0.70344	 0.72401	-0.79779	-3.72291	-3.07179	-0.28753	 0.66842	-0.35702	-0.10905	 0.03784	 1.06364	-0.65240	-0.22444	-0.00983	-0.07288	
63	-30.75725	-30.21208	-0.65000	 0.71720	-0.72446	-0.56951	 0.73228	-0.64922	-2.47778	-1.82531	-0.25485	 0.64289	-0.42564	-0.11568	 0.03994	 0.93571	-0.49039	-0.26767	-0.02045	-0.06209	
64	-28.12424	-27.62659	-0.51110	 0.72936	-0.57422	-0.44060	 0.73175	-0.50577	-1.38726	-0.72803	-0.22508	 0.61577	-0.48737	-0.12066	 0.04226	 0.82001	-0.34563	-0.30737	-0.03092	-0.05047	
65	-25.80757	-25.35063	-0.37855	 0.73255	-0.43085	-0.31780	 0.72263	-0.36873	-0.44656	 0.22533	-0.19789	 0.58682	-0.54169	-0.12397	 0.04477	 0.71505	-0.21674	-0.34315	-0.04105	-0.03817	
66	-23.79714	-23.37417	-0.25337	 0.72691	-0.29551	-0.20208	 0.70524	-0.23931	 0.35020	 1.04094	-0.17291	 0.55582	-0.58816	-0.12559	 0.04740	 0.61972	-0.10268	-0.37466	-0.05068	-0.02539	
67	-22.07964	-21.68403	-0.13646	 0.71266	-0.16922	-0.09429	 0.67998	-0.11856	 1.00969	 1.72558	-0.14978	 0.52261	-0.62643	-0.12553	 0.05013	 0.53313	-0.00251	-0.40160	-0.05962	-0.01229	
68	-20.63893	-20.26433	-0.02859	 0.69013	-0.05284	 0.00484	 0.64735	-0.00738	 1.53925	 2.28645	-0.12815	 0.48709	-0.65623	-0.12379	 0.05289	 0.45457	 0.08457	-0.42373	-0.06771	 0.00093	
69	-19.45649	-19.09686	 0.06961	 0.65974	 0.05292	 0.09471	 0.60793	 0.09345	 1.94662	 2.73095	-0.10772	 0.44927	-0.67734	-0.12043	 0.05563	 0.38339	 0.15937	-0.44085	-0.07479	 0.01409	
70	-18.51185	-18.16155	 0.15764	 0.62197	 0.14749	 0.17486	 0.56234	 0.18334	 2.23979	 3.06655	-0.08831	 0.40929	-0.68965	-0.11549	 0.05829	 0.31901	 0.22271	-0.45282	-0.08073	 0.02700	
71	-17.78301	-17.43687	 0.23513	 0.57740	 0.23047	 0.24493	 0.51129	 0.26181	 2.42691	 3.30062	-0.06978	 0.36738	-0.69312	-0.10904	 0.06083	 0.26089	 0.27543	-0.45956	-0.08538	 0.03949	
72	-17.22352	-16.87675	 0.30507	 0.52385	 0.30500	 0.30756	 0.45246	 0.33175	 2.51820	 3.44526	-0.05120	 0.32158	-0.68727	-0.10071	 0.06330	 0.20588	 0.32041	-0.46096	-0.08878	 0.05197	
73	-16.86444	-16.51290	 0.36036	 0.46741	 0.36353	 0.35641	 0.39256	 0.38602	 2.51290	 3.49323	-0.03445	 0.27693	-0.67281	-0.09144	 0.06539	 0.15893	 0.35411	-0.45691	-0.09047	 0.06304	
74	-16.64877	-16.28901	 0.40481	 0.40631	 0.41014	 0.39489	 0.32958	 0.42843	 2.42589	 3.46080	-0.01864	 0.23166	-0.64988	-0.08095	 0.06717	 0.11665	 0.37998	-0.44771	-0.09061	 0.07317	
75	-16.55236	-16.18155	 0.43855	 0.34137	 0.44502	 0.42316	 0.26434	 0.45913	 2.26474	 3.35424	-0.00380	 0.18628	-0.61877	-0.06938	 0.06859	 0.07858	 0.39895	-0.43350	-0.08913	 0.08221	
76	-16.55144	-16.16738	 0.46185	 0.27342	 0.46846	 0.44145	 0.19767	 0.47841	 2.03677	 3.17950	 0.01007	 0.14122	-0.57984	-0.05684	 0.06959	 0.04429	 0.41193	-0.41448	-0.08602	 0.09004	
77	-16.62286	-16.22398	 0.47507	 0.20331	 0.48090	 0.45013	 0.13041	 0.48669	 1.74900	 2.94221	 0.02303	 0.09688	-0.53354	-0.04348	 0.07012	 0.01344	 0.41981	-0.39088	-0.08126	 0.09653	
