    85   -98.59994660   -52.88512566   -52.70341971   -52.69991258    -6.69509974    -5.96379715    -1.98683388    -0.98071141    -0.97940098    -0.48231673     5.29408717     5.29433517     5.30140036     5.30307577     5.30436738     5.30483447     5.30533695     5.30648498     5.31273083
    86   -98.60078046   -52.88947537   -52.70509642   -52.70146631    -6.69287058    -5.98861284    -1.89489958    -0.92797437    -0.92664980    -0.46457814     5.29465013     5.29619856     5.30170563     5.30355485     5.30453707     5.30478930     5.30523186     5.30646893     5.31240722
    87   -98.60239530   -52.89456799   -52.70650382   -52.70312547    -6.69169172    -6.01297559    -1.79908303    -0.87540106    -0.87413257    -0.44708535     5.29559796     5.29809351     5.30225559     5.30412484     5.30474025     5.30488980     5.30516209     5.30640304     5.31182964
    88   -98.60456038   -52.90032223   -52.70769508   -52.70491630    -6.69158808    -6.03694268    -1.69949758    -0.82300006    -0.82187833    -0.42984530     5.29715978     5.29974636     5.30282930     5.30457323     5.30478846     5.30511296     5.30519444     5.30630113     5.31095921
    89   -98.60712179   -52.90657509   -52.70875603   -52.70683870    -6.69260004    -6.06053876    -1.59635014    -0.77078463    -0.76992431    -0.41286610     5.29932235     5.30139948     5.30343830     5.30468593     5.30502956     5.30507471     5.30521021     5.30609345     5.30955533
    90   -98.60999184   -52.91310131   -52.70978442   -52.70886701    -6.69476473    -6.08374852    -1.48994605    -0.71878164    -0.71831318    -0.39615818     5.30204410     5.30318654     5.30416178     5.30478834     5.30498839     5.30505725     5.30510652     5.30561660     5.30741644
    91   -98.61310752   -52.91964206   -52.71095562   -52.71086716    -6.69810474    -6.10651878    -1.38068286    -0.66709065    -0.66703846    -0.37973504     5.30464937     5.30483557     5.30488711     5.30490613     5.30490975     5.30493149     5.30499611     5.30509323     5.30522057
    92   -98.61637668   -52.92593795   -52.71304775   -52.71206135    -6.70262330    -6.12876947    -1.26903354    -0.61630433    -0.61562652    -0.36361336     5.30168254     5.30383996     5.30445562     5.30482370     5.30482693     5.30509166     5.30586585     5.30701358     5.30866396
    93   -98.61963380   -52.93176071   -52.71508479   -52.71338398    -6.70830417    -6.15041085    -1.15552030    -0.56600374    -0.56464164    -0.34781241     5.29909247     5.30277742     5.30393785     5.30473653     5.30481605     5.30523770     5.30666402     5.30880427     5.31210459
    94   -98.62262339   -52.93693854   -52.71701371   -52.71481343    -6.71511323    -6.17136293    -1.04068125    -0.51624105    -0.51420112    -0.33235286     5.29739076     5.30182510     5.30348230     5.30465287     5.30482408     5.30534268     5.30728767     5.31033023     5.31521551
    95   -98.62501974   -52.94137130   -52.71879063   -52.71630205    -6.72299943    -6.19157248    -0.92503287    -0.46707194    -0.46443763    -0.31725525     5.29684236     5.30117600     5.30321616     5.30457755     5.30478347     5.30539074     5.30766690     5.31149185     5.31765606
    96   -98.62648006   -52.94503422   -52.72038136   -52.71779551    -6.73189361    -6.21102381    -0.80903214    -0.41855636    -0.41549034    -0.30253834     5.29733599     5.30105037     5.30320783     5.30451802     5.30464373     5.30538106     5.30778329     5.31222689     5.31912628
    97   -98.62671725   -52.94797081   -52.72176178   -52.71925107    -6.74170516    -6.22974057    -0.69304254    -0.37075895    -0.36749369    -0.28821775     5.29835370     5.30170361     5.30344508     5.30441035     5.30448608     5.30532919     5.30766953     5.31249615     5.31942068
    98   -98.62557247   -52.95027752   -52.72292151   -52.72064736    -6.75231788    -6.24777812    -0.57730929    -0.32374881    -0.32056545    -0.27430518     5.29938868     5.30306411     5.30383245     5.30418291     5.30449892     5.30526639     5.30739354     5.31227063     5.31846978
    99   -98.62306720   -52.95208417   -52.72387030   -52.72198311    -6.76358711    -6.26520810    -0.46194849    -0.27759883    -0.27479560    -0.26080844     5.30045358     5.30386309     5.30420913     5.30457889     5.30464375     5.30523626     5.30704917     5.31152587     5.31635959
   100   -98.61941976   -52.95353402   -52.72464263   -52.72326880    -6.77534035    -6.28209895    -0.34695464    -0.24773212    -0.23238452    -0.23023842     5.30166559     5.30396057     5.30445727     5.30470672     5.30526030     5.30532002     5.30672559     5.31023006     5.31332389
   101   -98.61502038   -52.95476681   -52.72529562   -52.72451714    -6.78738279    -6.29849734    -0.23507954    -0.23222758    -0.18818254    -0.18690992     5.30303051     5.30426814     5.30464969     5.30480640     5.30523748     5.30529085     5.30623401     5.30832046     5.30971002
