  300.00 -4.89980 -8.47347e-03 -8.47108e-03 -8.47108e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.87375 -8.38663e-03 -8.38424e-03 -8.38424e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.84770 -8.29979e-03 -8.29740e-03 -8.29740e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.82164 -8.21295e-03 -8.21056e-03 -8.21056e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.79559 -8.12611e-03 -8.12372e-03 -8.12372e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.76954 -8.03927e-03 -8.03688e-03 -8.03688e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.74349 -7.95243e-03 -7.95004e-03 -7.95004e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.71743 -7.86559e-03 -7.86320e-03 -7.86320e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.69138 -7.77875e-03 -7.77636e-03 -7.77636e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.66533 -7.69191e-03 -7.68951e-03 -7.68951e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.63928 -7.60507e-03 -7.60267e-03 -7.60267e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.61323 -7.51823e-03 -7.51583e-03 -7.51583e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.58717 -7.43139e-03 -7.42899e-03 -7.42899e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.56112 -7.34455e-03 -7.34215e-03 -7.34215e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.53507 -7.25771e-03 -7.25531e-03 -7.25531e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.50902 -7.17087e-03 -7.16847e-03 -7.16847e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.48297 -7.08403e-03 -7.08163e-03 -7.08163e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.45691 -6.99719e-03 -6.99479e-03 -6.99479e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.43086 -6.91035e-03 -6.90795e-03 -6.90795e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.40481 -6.82351e-03 -6.82111e-03 -6.82111e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.37876 -6.73667e-03 -6.73427e-03 -6.73427e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.35271 -6.64983e-03 -6.64743e-03 -6.64743e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.32665 -6.56299e-03 -6.56059e-03 -6.56059e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.30060 -6.47615e-03 -6.47375e-03 -6.47375e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.27455 -6.38931e-03 -6.38691e-03 -6.38691e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.24850 -6.30247e-03 -6.30007e-03 -6.30007e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.22244 -6.21563e-03 -6.21323e-03 -6.21323e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.19639 -6.12878e-03 -6.12639e-03 -6.12639e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
