# kx	ky
 0.355882352941	 0.640196078431
 0.357843137255	 0.640196078431
 0.359803921569	 0.640196078431
 0.361764705882	 0.640196078431
 0.363725490196	 0.640196078431
 0.365686274510	 0.640196078431
 0.367647058824	 0.640196078431
 0.369607843137	 0.640196078431
 0.371568627451	 0.640196078431
 0.373529411765	 0.640196078431
 0.375490196078	 0.640196078431
 0.377450980392	 0.640196078431
 0.379411764706	 0.640196078431
 0.381372549020	 0.640196078431
 0.383333333333	 0.640196078431
 0.283333333333	 0.642156862745
 0.285294117647	 0.642156862745
 0.287254901961	 0.642156862745
 0.289215686275	 0.642156862745
 0.291176470588	 0.642156862745
 0.293137254902	 0.642156862745
 0.295098039216	 0.642156862745
 0.297058823529	 0.642156862745
 0.299019607843	 0.642156862745
 0.300980392157	 0.642156862745
 0.302941176471	 0.642156862745
 0.304901960784	 0.642156862745
 0.306862745098	 0.642156862745
 0.308823529412	 0.642156862745
 0.310784313725	 0.642156862745
 0.312745098039	 0.642156862745
 0.314705882353	 0.642156862745
 0.316666666667	 0.642156862745
 0.318627450980	 0.642156862745
 0.320588235294	 0.642156862745
 0.322549019608	 0.642156862745
 0.324509803922	 0.642156862745
 0.326470588235	 0.642156862745
 0.328431372549	 0.642156862745
 0.330392156863	 0.642156862745
 0.332352941176	 0.642156862745
 0.334313725490	 0.642156862745
 0.336274509804	 0.642156862745
 0.338235294118	 0.642156862745
 0.340196078431	 0.642156862745
 0.342156862745	 0.642156862745
 0.344117647059	 0.642156862745
 0.346078431373	 0.642156862745
 0.348039215686	 0.642156862745
 0.350000000000	 0.642156862745
 0.351960784314	 0.642156862745
 0.353921568627	 0.642156862745
 0.355882352941	 0.642156862745
 0.357843137255	 0.642156862745
 0.359803921569	 0.642156862745
 0.361764705882	 0.642156862745
 0.363725490196	 0.642156862745
 0.365686274510	 0.642156862745
 0.367647058824	 0.642156862745
 0.369607843137	 0.642156862745
 0.371568627451	 0.642156862745
 0.373529411765	 0.642156862745
 0.375490196078	 0.642156862745
 0.377450980392	 0.642156862745
 0.379411764706	 0.642156862745
 0.381372549020	 0.642156862745
 0.383333333333	 0.642156862745
 0.283333333333	 0.644117647059
 0.285294117647	 0.644117647059
 0.287254901961	 0.644117647059
 0.289215686275	 0.644117647059
 0.291176470588	 0.644117647059
 0.293137254902	 0.644117647059
 0.295098039216	 0.644117647059
 0.297058823529	 0.644117647059
 0.299019607843	 0.644117647059
 0.300980392157	 0.644117647059
 0.302941176471	 0.644117647059
 0.304901960784	 0.644117647059
 0.306862745098	 0.644117647059
 0.308823529412	 0.644117647059
 0.310784313725	 0.644117647059
 0.312745098039	 0.644117647059
 0.314705882353	 0.644117647059
 0.316666666667	 0.644117647059
 0.318627450980	 0.644117647059
 0.320588235294	 0.644117647059
 0.322549019608	 0.644117647059
 0.324509803922	 0.644117647059
 0.326470588235	 0.644117647059
 0.328431372549	 0.644117647059
 0.330392156863	 0.644117647059
 0.332352941176	 0.644117647059
 0.334313725490	 0.644117647059
 0.336274509804	 0.644117647059
 0.338235294118	 0.644117647059
 0.340196078431	 0.644117647059
 0.342156862745	 0.644117647059
 0.344117647059	 0.644117647059
 0.346078431373	 0.644117647059
 0.348039215686	 0.644117647059
 0.350000000000	 0.644117647059
 0.351960784314	 0.644117647059
 0.353921568627	 0.644117647059
 0.355882352941	 0.644117647059
 0.357843137255	 0.644117647059
 0.359803921569	 0.644117647059
 0.361764705882	 0.644117647059
 0.363725490196	 0.644117647059
 0.365686274510	 0.644117647059
 0.367647058824	 0.644117647059
 0.369607843137	 0.644117647059
 0.371568627451	 0.644117647059
 0.373529411765	 0.644117647059
 0.375490196078	 0.644117647059
 0.377450980392	 0.644117647059
 0.379411764706	 0.644117647059
 0.381372549020	 0.644117647059
 0.383333333333	 0.644117647059
 0.283333333333	 0.646078431373
 0.285294117647	 0.646078431373
 0.287254901961	 0.646078431373
 0.289215686275	 0.646078431373
 0.291176470588	 0.646078431373
 0.293137254902	 0.646078431373
 0.295098039216	 0.646078431373
 0.297058823529	 0.646078431373
 0.299019607843	 0.646078431373
 0.300980392157	 0.646078431373
 0.302941176471	 0.646078431373
 0.304901960784	 0.646078431373
 0.306862745098	 0.646078431373
 0.308823529412	 0.646078431373
 0.310784313725	 0.646078431373
 0.312745098039	 0.646078431373
 0.314705882353	 0.646078431373
 0.316666666667	 0.646078431373
 0.318627450980	 0.646078431373
 0.320588235294	 0.646078431373
 0.322549019608	 0.646078431373
 0.324509803922	 0.646078431373
 0.326470588235	 0.646078431373
 0.328431372549	 0.646078431373
 0.330392156863	 0.646078431373
 0.332352941176	 0.646078431373
 0.334313725490	 0.646078431373
 0.336274509804	 0.646078431373
 0.338235294118	 0.646078431373
 0.340196078431	 0.646078431373
 0.342156862745	 0.646078431373
 0.344117647059	 0.646078431373
 0.346078431373	 0.646078431373
 0.348039215686	 0.646078431373
 0.350000000000	 0.646078431373
 0.351960784314	 0.646078431373
 0.353921568627	 0.646078431373
