59	-11.20370	-1.40904	-1.06047	-1.05942	 3.75035	 4.16849	 4.95032	 4.97573	 7.62441	 8.46597	 9.75727	 9.77544	 9.79073	 9.82206	 10.07809	 10.08771	 10.09277	 10.09751	 10.09767	 10.09785	 10.09794	 10.09804	 10.09808	 10.09811	 10.09816	 10.09821	 10.09826	 10.09834	 10.09847	 10.09894	 10.09940	 10.11581	
60	-11.20383	-1.42657	-1.06861	-1.06734	 3.76625	 4.15829	 4.96413	 4.98887	 7.60556	 8.46582	 9.75784	 9.77612	 9.79082	 9.82255	 10.07895	 10.08810	 10.09281	 10.09753	 10.09768	 10.09787	 10.09795	 10.09804	 10.09808	 10.09811	 10.09816	 10.09821	 10.09826	 10.09833	 10.09845	 10.09890	 10.09931	 10.11477	
61	-11.20405	-1.44493	-1.07713	-1.07565	 3.78260	 4.14781	 4.97872	 5.00267	 7.58568	 8.46603	 9.75848	 9.77685	 9.79091	 9.82304	 10.07987	 10.08852	 10.09287	 10.09756	 10.09770	 10.09788	 10.09795	 10.09804	 10.09808	 10.09811	 10.09816	 10.09820	 10.09825	 10.09832	 10.09843	 10.09885	 10.09923	 10.11367	
62	-11.20433	-1.46276	-1.08541	-1.08375	 3.79811	 4.13788	 4.99300	 5.01610	 7.56630	 8.46655	 9.75917	 9.77758	 9.79098	 9.82350	 10.08078	 10.08893	 10.09296	 10.09758	 10.09772	 10.09789	 10.09796	 10.09804	 10.09808	 10.09811	 10.09815	 10.09820	 10.09824	 10.09831	 10.09841	 10.09880	 10.09915	 10.11259	
63	-11.20466	-1.48074	-1.09374	-1.09193	 3.81335	 4.12815	 5.00750	 5.02968	 7.54672	 8.46737	 9.75990	 9.77833	 9.79104	 9.82395	 10.08170	 10.08935	 10.09307	 10.09760	 10.09774	 10.09790	 10.09797	 10.09804	 10.09808	 10.09810	 10.09815	 10.09819	 10.09824	 10.09830	 10.09840	 10.09875	 10.09907	 10.11151	
64	-11.20503	-1.49956	-1.10246	-1.10051	 3.82876	 4.11837	 5.02279	 5.04393	 7.52622	 8.46852	 9.76072	 9.77913	 9.79109	 9.82441	 10.08268	 10.08979	 10.09320	 10.09763	 10.09777	 10.09792	 10.09798	 10.09804	 10.09808	 10.09810	 10.09815	 10.09819	 10.09823	 10.09829	 10.09838	 10.09870	 10.09900	 10.11038	
65	-11.20541	-1.51782	-1.11091	-1.10886	 3.84311	 4.10935	 5.03774	 5.05779	 7.50635	 8.46988	 9.76156	 9.77993	 9.79114	 9.82485	 10.08363	 10.09023	 10.09336	 10.09765	 10.09779	 10.09793	 10.09799	 10.09804	 10.09808	 10.09810	 10.09814	 10.09818	 10.09822	 10.09828	 10.09836	 10.09865	 10.09892	 10.10929	
66	-11.20578	-1.53621	-1.11941	-1.11729	 3.85681	 4.10087	 5.05291	 5.07179	 7.48639	 8.47149	 9.76245	 9.78074	 9.79117	 9.82527	 10.08459	 10.09066	 10.09354	 10.09768	 10.09781	 10.09794	 10.09800	 10.09805	 10.09808	 10.09810	 10.09814	 10.09818	 10.09821	 10.09827	 10.09834	 10.09860	 10.09885	 10.10821	
67	-11.20615	-1.55545	-1.12828	-1.12613	 3.87015	 4.09283	 5.06889	 5.08647	 7.46561	 8.47339	 9.76343	 9.78160	 9.79120	 9.82571	 10.08560	 10.09112	 10.09375	 10.09771	 10.09783	 10.09795	 10.09801	 10.09805	 10.09808	 10.09810	 10.09814	 10.09817	 10.09820	 10.09825	 10.09832	 10.09856	 10.09878	 10.10710	
68	-11.20648	-1.57410	-1.13686	-1.13472	 3.88190	 4.08606	 5.08449	 5.10074	 7.44558	 8.47544	 9.76441	 9.78246	 9.79123	 9.82613	 10.08657	 10.09157	 10.09397	 10.09773	 10.09785	 10.09797	 10.09802	 10.09805	 10.09808	 10.09810	 10.09814	 10.09816	 10.09820	 10.09824	 10.09830	 10.09851	 10.09871	 10.10605	
69	-11.20676	-1.59360	-1.14581	-1.14371	 3.89262	 4.08037	 5.10091	 5.11571	 7.42480	 8.47777	 9.76548	 9.78336	 9.79126	 9.82656	 10.08758	 10.09203	 10.09422	 10.09776	 10.09788	 10.09798	 10.09803	 10.09805	 10.09808	 10.09810	 10.09813	 10.09816	 10.09819	 10.09823	 10.09828	 10.09846	 10.09864	 10.10498	
